,Claimfile,Density,TigrisXLfile,agrclaim,inbreiding,natureclaim,naturepolicymap,policyweightnature,pumping,recvalue,restrictionnatureweight,spreidingratio,valuenaturelocation
1469,False,True,2,False,True,2,3,3,False,True,True,False,3
1470,False,False,4,False,True,2,1,4,False,True,True,False,3
1471,True,False,3,True,False,3,1,3,True,False,False,False,1
1472,False,False,1,True,True,2,3,3,False,False,False,False,2
1473,False,True,1,True,True,2,1,1,True,False,True,True,2
1474,True,True,2,True,True,3,2,3,False,True,False,True,2
1475,False,True,1,True,True,1,2,3,False,True,False,True,3
1476,True,True,1,True,False,2,3,1,False,False,False,True,3
1477,True,True,1,False,True,1,3,4,True,True,False,False,2
1478,False,False,1,True,True,2,2,4,True,True,False,False,1
1479,True,True,3,True,False,3,2,1,False,True,False,True,2
1480,False,False,3,True,True,1,1,2,True,False,True,False,3
1481,True,True,1,True,True,3,2,3,True,False,False,False,3
1482,True,False,1,False,False,3,3,2,False,False,True,False,3
1483,False,False,2,True,True,2,3,3,True,False,False,False,1
1484,False,False,4,True,True,1,2,1,True,False,False,False,2
1485,False,False,1,False,False,1,2,1,False,False,True,True,3
1486,True,False,4,True,False,1,1,3,False,False,False,False,3
1487,True,True,3,False,True,2,2,4,True,False,True,True,2
1488,True,False,1,True,False,1,1,1,True,False,True,True,1
1489,False,True,4,True,True,1,3,4,False,False,True,True,1
1490,True,True,2,True,False,3,1,3,False,True,False,False,2
1491,True,True,1,False,False,1,2,3,True,True,True,False,1
1492,True,False,2,True,False,3,3,3,True,False,False,False,3
1493,True,True,1,False,True,2,2,4,True,False,False,True,1
1494,False,True,4,True,True,3,1,2,False,True,True,True,2
1495,True,True,3,True,False,1,2,4,False,True,True,True,3
1496,True,True,1,False,False,2,1,1,True,True,False,False,3
1497,False,True,4,False,True,1,2,4,False,False,True,True,2
1498,True,True,1,True,True,3,1,4,False,False,False,False,2
1499,False,True,2,True,True,3,3,4,True,False,False,False,1
1500,True,False,2,True,True,1,2,4,True,False,False,False,2
1501,True,False,1,False,False,3,3,2,False,False,True,False,2
1502,False,True,1,True,False,3,1,4,True,False,True,False,2
1503,False,False,2,False,False,3,1,4,True,True,False,True,1
1504,True,True,2,False,False,1,2,1,True,False,False,False,1
1505,True,True,2,False,False,2,2,3,False,True,True,False,1
1506,True,True,3,False,True,2,1,2,True,True,False,True,2
1507,True,True,2,False,True,2,1,4,True,False,True,False,2
1508,True,False,3,True,True,2,2,3,True,False,False,True,1
1509,True,False,4,False,False,2,1,3,True,False,False,False,2
1510,True,True,3,False,False,3,2,2,False,False,False,True,1
1511,True,False,1,False,True,1,1,3,True,False,False,False,3
1512,False,True,4,False,True,3,2,4,True,True,True,True,2
1513,False,False,4,True,False,2,1,2,True,False,False,True,1
1514,False,True,2,False,True,1,3,4,True,True,True,False,3
1515,False,True,4,True,True,3,1,2,False,False,False,False,2
1516,True,True,3,False,True,3,1,4,False,False,True,True,1
1517,True,False,3,True,False,1,3,1,False,False,True,True,2
1518,False,False,2,True,False,2,3,3,True,False,True,True,1
1519,True,False,4,False,True,1,3,1,False,True,False,True,1
1520,False,True,4,True,True,2,1,4,False,False,True,True,1
1521,True,False,2,False,True,1,1,1,False,False,False,True,2
1522,False,True,4,True,True,1,3,1,False,True,False,True,3
1523,False,True,4,False,True,3,1,3,True,True,True,True,1
1524,True,True,2,False,False,2,3,2,False,True,False,True,3
1525,False,True,1,False,False,2,3,3,False,True,True,True,1
1526,False,True,1,False,True,1,3,4,True,False,False,True,2
1527,True,False,3,False,True,2,2,3,False,False,True,False,2
1528,False,True,1,True,True,2,1,4,True,True,False,True,2
1529,False,True,1,True,True,2,3,2,False,False,False,True,1
1530,True,True,1,False,True,3,1,4,True,False,True,True,3
1531,False,True,4,True,False,1,2,3,True,False,False,True,2
1532,False,False,4,True,True,3,1,2,False,True,False,True,1
1533,True,False,4,False,True,3,2,1,True,False,False,False,3
1534,True,False,4,False,False,2,3,4,True,False,False,True,1
1535,False,True,1,False,True,3,1,3,True,True,False,True,2
1536,True,True,2,False,False,3,2,2,True,True,False,False,1
1537,False,False,1,True,False,1,2,2,False,True,True,False,1
1538,False,False,1,False,True,1,3,3,False,True,True,False,3
1539,False,True,1,True,False,1,3,3,False,True,False,True,1
1540,True,False,3,False,True,3,1,3,True,False,True,True,1
1541,True,True,1,False,False,3,2,2,True,False,True,False,1
1542,True,False,3,True,False,3,2,1,True,True,False,True,1
1543,True,True,1,True,True,1,1,1,True,True,True,True,1
1544,True,True,1,True,False,3,3,2,False,True,False,False,2
1545,False,False,1,False,True,1,1,3,False,False,True,False,3
1546,False,True,1,True,True,3,1,4,False,False,True,True,2
1547,False,True,4,False,False,1,2,2,True,False,True,True,2
1548,True,False,1,True,False,3,3,4,True,False,False,True,2
1549,False,False,1,False,False,3,3,2,True,False,False,True,3
1550,True,True,2,True,False,1,3,4,True,False,False,True,1
1551,True,True,2,False,True,1,2,2,False,True,False,False,1
1552,True,True,3,False,False,2,3,2,True,False,True,True,3
1553,True,False,2,True,False,2,1,3,True,True,False,True,1
1554,True,False,3,True,False,1,2,3,True,True,False,True,1
1555,False,False,2,True,True,1,1,1,True,False,True,False,2
1556,False,False,1,False,False,2,3,3,False,False,True,True,2
1557,False,True,4,False,True,2,3,4,False,True,True,True,3
1558,True,True,2,False,True,2,1,1,False,False,True,True,3
1559,True,True,4,True,True,3,2,4,True,False,True,False,2
1560,False,True,3,False,True,2,1,3,False,False,True,False,3
1561,False,False,2,False,True,1,3,4,False,True,False,False,3
1562,False,False,1,True,True,2,3,2,False,True,False,True,1
1563,True,True,3,False,True,3,3,2,False,False,True,False,2
1564,False,False,4,False,False,3,2,3,True,True,False,True,1
1565,False,False,4,True,False,2,3,3,True,True,False,False,2
1566,False,False,1,True,False,3,3,3,False,False,False,True,3
1567,True,False,2,True,False,1,2,1,False,False,True,True,1
1568,False,False,4,True,True,1,3,2,True,False,True,True,3
1569,False,True,4,False,False,3,1,3,True,False,False,False,1
1570,True,False,1,False,False,1,3,3,True,True,False,False,2
1571,False,False,2,True,True,2,1,4,True,False,False,False,1
1572,False,True,1,True,False,2,3,1,False,False,True,False,2
1573,True,False,1,False,True,3,3,2,True,True,True,True,1
1574,False,True,3,False,False,2,3,1,False,True,False,True,1
1575,True,True,2,True,True,1,1,3,True,False,False,True,1
1576,True,False,4,False,False,1,3,3,False,False,False,False,3
1577,False,False,1,True,False,1,3,3,True,False,False,True,3
1578,True,True,2,False,False,3,3,4,False,False,True,False,3
1579,True,True,3,True,False,3,2,2,True,True,True,False,1
1580,False,False,1,True,False,1,2,1,False,False,True,False,3
1581,True,False,3,False,True,3,2,3,False,False,True,False,2
1582,False,True,1,False,True,2,2,1,True,True,True,True,1
1583,True,False,4,False,True,3,3,1,False,True,False,False,3
1584,False,False,2,True,True,3,2,4,True,False,True,False,2
1585,True,True,2,False,False,3,1,3,False,False,False,True,1
1586,False,False,1,False,False,3,1,4,False,True,False,False,2
1587,True,False,4,False,True,3,3,1,False,True,False,False,2
1588,True,False,3,True,True,2,2,4,True,False,True,False,1
1589,False,True,2,False,False,1,3,4,True,True,True,False,1
1590,True,True,4,False,False,2,3,1,True,False,False,True,1
1591,False,True,3,False,True,1,2,1,False,False,False,True,3
1592,False,False,2,False,True,3,1,2,True,True,False,False,3
1593,False,True,4,False,False,2,3,4,False,True,True,False,2
1594,True,True,4,False,True,1,3,4,False,True,False,True,2
1595,True,False,2,True,False,2,1,3,True,False,True,True,1
1596,True,False,3,False,False,1,2,3,False,True,False,False,1
1597,False,False,1,True,True,1,3,4,False,True,False,True,2
1598,True,True,3,True,True,3,2,1,True,False,True,True,3
1599,False,True,1,False,True,2,3,1,False,True,False,False,2
1600,False,True,1,False,True,2,1,2,True,False,True,False,3
1601,False,True,3,True,True,1,1,3,False,True,True,True,3
1602,True,True,4,False,True,1,2,2,True,True,True,False,3
1603,True,False,4,False,True,1,3,3,False,True,True,False,1
1604,False,False,4,True,False,2,1,1,False,True,False,False,3
1605,True,True,2,False,False,3,2,2,False,False,False,True,3
1606,True,True,3,True,True,2,3,2,True,False,False,False,1
1607,True,True,4,True,False,3,3,3,True,True,True,False,1
1608,False,True,1,False,True,3,1,3,True,False,True,False,3
1609,False,False,1,False,False,2,1,2,True,True,True,False,1
1610,True,True,2,False,True,3,1,3,True,False,True,True,2
1611,False,True,1,False,False,2,3,3,True,True,True,True,3
1612,False,False,1,True,False,1,1,3,True,False,True,False,3
1613,False,False,3,True,True,1,2,3,True,False,True,False,1
1614,False,False,1,True,True,1,1,2,False,False,False,True,2
1615,False,True,3,True,False,3,1,3,True,False,True,True,3
1616,True,False,3,True,False,3,3,4,True,True,False,True,3
1617,True,False,2,True,False,3,2,3,False,True,False,True,3
1618,True,True,2,True,False,1,3,2,False,True,True,False,2
1619,True,True,3,True,False,1,3,2,False,True,False,True,3
1620,True,True,3,False,False,1,3,2,True,True,False,False,2
1621,True,False,4,True,True,2,3,2,False,True,False,True,1
1622,True,True,1,True,True,1,3,1,True,True,False,False,1
1623,False,False,3,True,False,2,2,4,False,False,True,True,1
1624,False,True,3,True,True,1,3,3,True,True,True,True,3
1625,True,True,4,False,True,3,3,3,False,False,False,False,3
1626,False,False,1,False,False,3,3,2,False,False,True,True,1
1627,False,True,4,False,False,3,2,4,True,True,True,False,1
1628,False,False,3,True,False,2,1,1,False,False,False,False,3
1629,True,True,1,False,False,3,1,4,False,False,True,False,2
1630,True,True,2,False,False,3,1,3,False,False,True,True,1
1631,True,False,4,False,True,2,1,3,False,False,False,True,1
1632,True,False,3,False,False,3,1,4,False,True,True,True,1
1633,True,True,2,False,True,2,3,3,False,True,False,True,1
1634,True,False,3,True,True,1,1,2,False,False,True,True,1
1635,False,True,4,True,False,3,3,3,True,False,False,False,2
1636,False,True,3,False,False,2,2,3,True,True,True,False,3
1637,False,False,2,True,True,1,2,2,True,False,False,False,3
1638,False,True,4,True,True,1,1,2,False,False,False,False,1
1639,False,True,3,False,False,1,3,1,False,False,True,False,1
1640,True,True,4,True,True,2,2,3,True,False,False,True,3
1641,True,True,4,True,True,1,2,1,False,True,False,False,2
1642,True,False,4,False,False,2,2,4,True,False,True,True,3
1643,False,False,4,False,False,2,1,1,False,True,True,False,2
1644,False,False,1,True,False,1,2,3,False,True,False,True,3
1645,True,False,2,False,False,3,3,2,True,False,True,False,3
1646,False,False,1,False,False,1,3,4,False,True,False,False,3
1647,False,True,2,True,False,2,2,1,True,True,False,True,2
1648,True,False,3,True,True,2,1,1,True,False,True,False,2
1649,False,True,1,True,True,1,3,2,False,False,False,True,1
1650,False,False,4,True,False,1,2,3,False,False,False,False,2
1651,False,False,4,False,True,1,1,1,False,False,False,False,3
1652,True,False,2,True,True,2,2,4,False,False,True,False,3
1653,True,False,4,False,True,2,1,2,True,True,False,False,2
1654,True,False,1,False,True,3,3,1,True,True,True,False,3
1655,False,False,1,True,False,1,1,1,False,False,False,True,2
1656,False,False,4,False,False,2,3,3,False,False,False,False,1
1657,True,True,3,True,False,2,2,2,True,False,True,True,2
1658,False,False,2,False,True,2,2,1,False,True,False,True,3
1659,False,False,3,False,True,2,3,3,True,False,True,False,2
1660,True,True,2,False,False,3,3,4,False,False,True,True,1
1661,False,True,3,False,True,3,1,4,True,True,True,False,2
1662,False,True,4,False,True,3,2,4,True,True,False,False,3
1663,True,True,4,True,True,3,3,3,False,False,False,True,2
1664,True,True,4,True,True,3,1,3,False,False,True,True,1
1665,False,False,3,True,False,1,3,2,False,False,True,True,1
1666,False,True,3,False,False,3,2,4,False,True,True,False,3
1667,True,True,4,False,True,3,3,2,True,False,True,True,3
1668,True,False,1,False,True,1,1,2,True,False,True,False,2
1669,True,False,4,True,False,2,1,4,True,True,False,True,1
1670,False,True,4,True,True,2,3,4,True,False,True,False,1
1671,False,True,3,False,True,1,1,3,False,False,False,False,3
1672,True,True,3,True,True,3,1,3,True,True,True,True,2
1673,True,False,1,True,False,3,1,1,True,False,True,False,2
1674,True,True,1,False,False,2,3,4,False,False,False,False,3
1675,True,False,2,True,False,1,1,4,False,False,False,False,3
1676,False,False,1,False,False,1,2,3,False,False,False,True,1
1677,False,True,1,True,True,3,2,2,True,True,False,True,1
1678,False,True,3,True,False,3,1,1,True,False,False,False,2
1679,False,False,2,True,False,1,3,2,True,True,True,False,2
1680,False,False,2,False,True,2,1,3,False,True,True,True,3
1681,False,False,3,True,False,3,3,3,True,False,True,False,3
1682,True,True,2,True,False,2,1,3,True,False,False,True,1
1683,False,True,4,False,True,3,2,4,True,True,False,False,1
1684,True,False,3,False,True,1,1,2,True,False,False,False,3
1685,False,True,3,True,True,2,2,3,False,True,False,False,2
1686,False,True,3,True,False,3,3,3,True,True,False,True,3
1687,True,False,4,False,True,2,3,3,True,True,True,False,1
1688,True,True,3,True,True,3,3,4,True,True,True,False,2
1689,False,True,1,False,True,1,2,4,True,False,False,False,1
1690,True,False,3,True,True,1,2,3,False,True,True,False,2
1691,False,False,2,True,True,1,2,2,True,False,False,False,3
1692,True,False,4,True,False,2,2,2,True,False,True,False,3
1693,False,True,4,True,False,1,3,2,False,False,True,False,3
1694,False,False,3,False,False,2,1,1,True,True,True,False,3
1695,True,False,2,False,False,3,2,2,False,False,True,False,3
1696,True,False,1,True,False,3,1,4,False,False,False,False,1
1697,False,False,3,True,False,2,3,3,False,False,False,False,1
1698,False,False,1,False,False,2,1,2,True,False,True,True,1
1699,True,False,4,False,False,2,2,3,True,True,True,True,2
1700,True,True,4,False,True,3,3,3,False,True,True,False,2
1701,False,True,1,False,True,1,2,2,False,False,False,True,1
1702,False,True,1,True,False,3,3,1,True,True,True,True,1
1703,False,False,4,False,True,1,2,4,False,False,True,True,2
1704,True,False,2,False,False,3,1,4,False,False,False,True,3
1705,False,True,4,True,True,3,2,1,False,True,True,False,2
1706,True,False,4,True,False,3,1,2,False,True,False,True,2
1707,False,False,2,False,False,1,3,2,True,False,True,True,1
1708,True,True,3,True,True,1,1,2,True,True,False,False,3
1709,False,True,3,False,True,2,2,3,False,False,True,False,2
1710,False,True,3,False,True,2,1,4,False,False,False,False,2
1711,False,True,1,True,True,2,2,2,True,False,False,True,3
1712,False,True,2,True,True,2,1,4,True,True,True,True,2
1713,False,False,4,False,True,2,1,2,True,False,True,True,2
1714,True,False,3,False,False,1,3,4,False,False,True,True,2
1715,False,False,1,False,True,1,3,3,True,False,False,True,1
1716,False,True,2,True,False,2,2,1,True,False,False,False,3
1717,False,True,4,False,True,2,2,1,False,True,False,False,3
1718,True,True,4,False,True,3,1,3,True,False,True,True,3
1719,True,False,3,True,False,1,2,3,True,True,True,False,2
1720,False,False,2,False,True,1,1,4,False,False,True,False,1
1721,True,True,3,False,False,3,1,3,True,False,False,False,3
1722,False,True,1,False,False,1,3,3,True,True,False,True,3
1723,False,True,1,True,True,2,2,3,True,True,True,True,3
1724,True,True,1,False,False,1,2,3,False,True,True,False,2
1725,False,False,4,False,True,2,2,4,True,True,True,True,1
1726,False,False,3,False,True,2,3,4,True,True,True,False,1
1727,False,False,1,True,False,3,3,4,False,True,True,True,2
1728,False,False,3,True,True,2,1,3,False,True,False,True,1
1729,False,False,3,False,True,2,1,1,True,True,False,True,1
1730,True,True,2,False,False,3,2,1,False,True,True,False,2
1731,False,True,4,True,True,1,1,3,True,False,True,True,2
1732,False,False,1,False,True,3,3,1,False,False,True,True,2
1733,True,True,4,True,False,3,2,1,True,False,True,False,3
1734,True,True,3,False,True,2,2,4,True,True,True,True,1
1735,False,False,2,True,True,2,1,1,True,False,True,False,2
1736,True,False,4,True,False,2,3,1,False,True,False,False,2
1737,False,True,4,True,False,3,3,1,False,False,False,True,3
1738,False,True,1,True,True,2,1,1,False,False,False,False,2
1739,False,True,4,True,False,3,3,4,True,False,False,False,3
1740,False,False,3,False,False,2,2,4,False,True,False,False,1
1741,False,True,1,False,False,1,2,2,False,True,True,False,3
1742,False,True,4,False,False,2,1,2,False,True,False,True,3
1743,True,True,2,False,True,2,1,4,False,False,True,False,1
1744,True,True,4,False,True,2,2,1,False,True,False,True,1
1745,True,False,1,False,False,1,2,2,True,True,True,True,1
1746,True,False,1,False,True,1,1,1,True,False,False,False,3
1747,True,False,2,True,False,2,1,2,True,False,True,True,3
1748,False,False,3,True,False,2,1,1,True,True,False,True,1
1749,False,True,3,True,False,1,1,2,True,True,False,True,1
1750,True,False,1,False,False,1,1,1,True,True,False,True,3
1751,False,True,3,False,True,3,2,1,True,True,False,False,3
1752,False,False,2,True,True,1,3,1,True,False,True,True,1
1753,True,False,2,False,True,1,1,1,False,True,True,True,3
1754,True,False,1,True,True,1,1,1,False,False,True,False,3
1755,True,True,3,True,True,1,3,4,True,True,False,True,2
1756,False,False,1,True,False,2,2,1,False,True,True,False,2
1757,True,False,2,False,False,2,1,3,False,False,True,True,1
1758,True,False,2,False,True,3,3,3,False,True,False,False,2
1759,True,True,2,True,True,3,1,3,False,True,False,True,2
1760,False,True,4,True,False,3,2,3,True,False,True,True,1
1761,False,True,2,True,False,3,2,3,False,True,True,True,3
1762,True,True,3,True,True,3,2,3,True,False,False,False,1
1763,False,True,4,True,False,1,3,1,True,False,True,True,2
1764,False,False,3,True,True,1,1,1,False,True,True,False,3
1765,False,True,3,True,False,2,2,1,True,False,True,True,1
1766,False,True,4,True,False,3,1,1,True,False,True,True,2
1767,True,True,3,True,True,3,1,4,True,False,False,True,1
1768,True,False,4,True,True,1,2,1,False,True,True,True,1
1769,True,True,3,False,False,2,3,2,True,False,True,False,1
1770,False,False,2,True,False,1,3,2,True,True,False,True,3
1771,True,True,4,False,True,2,2,3,True,True,True,True,2
1772,False,True,2,True,True,1,2,3,True,True,False,False,1
1773,True,True,2,True,True,1,1,4,True,True,True,False,1
1774,False,True,1,False,False,3,2,4,True,False,False,False,1
1775,True,True,4,False,True,3,1,1,False,False,True,False,1
1776,True,True,4,False,True,1,2,2,True,True,False,True,2
1777,False,True,2,True,False,3,3,2,False,False,True,False,3
1778,False,True,4,True,False,3,1,3,True,True,True,True,2
1779,True,False,2,True,True,2,2,2,True,False,False,False,2
1780,False,False,4,True,True,3,1,1,True,True,False,False,3
1781,False,False,2,False,False,2,3,2,False,True,True,True,3
1782,False,False,3,False,True,2,1,1,True,False,True,False,3
1783,True,False,1,True,True,2,2,2,True,True,True,True,2
1784,False,False,1,False,False,2,2,4,True,True,True,False,1
1785,False,False,3,False,False,3,1,4,True,False,False,True,2
1786,False,False,4,False,True,3,3,4,False,False,True,False,3
1787,True,False,1,True,True,3,2,2,False,False,True,True,3
1788,True,True,2,True,False,3,1,1,False,False,True,False,1
1789,True,True,2,False,True,2,1,3,True,False,False,False,2
1790,True,False,1,True,False,3,1,3,True,False,False,True,2
1791,False,False,2,False,True,1,1,4,True,True,True,False,1
1792,True,False,3,False,True,1,1,3,True,False,False,False,3
1793,True,True,3,True,True,1,1,4,False,False,False,True,3
1794,True,False,4,False,False,3,1,4,True,False,False,False,2
1795,True,True,4,True,True,1,2,2,True,False,False,False,2
1796,True,True,3,False,True,2,3,4,True,False,True,True,1
1797,False,False,2,True,True,3,2,2,False,True,True,False,3
1798,True,False,2,True,False,1,1,2,True,False,False,False,2
1799,False,False,2,False,False,1,3,3,False,True,False,False,3
1800,False,False,2,True,True,1,3,3,False,True,False,True,2
1801,True,False,2,False,False,2,3,1,False,True,True,True,1
1802,True,True,2,False,False,3,3,1,True,False,False,True,2
1803,True,True,2,False,False,2,3,2,False,True,True,False,2
1804,False,False,3,False,False,3,3,3,True,True,False,False,3
1805,False,False,1,False,False,2,3,4,True,True,False,False,1
1806,True,False,2,True,True,3,3,3,False,False,False,False,3
1807,False,True,4,True,False,1,1,2,False,True,True,True,2
1808,False,True,3,True,True,3,2,4,False,False,False,True,1
1809,False,True,1,False,False,2,1,3,True,False,False,False,1
1810,True,False,4,True,True,2,3,1,True,True,True,True,1
1811,False,False,2,True,True,2,3,3,False,True,True,False,3
1812,False,False,4,False,True,3,2,3,True,True,False,False,2
1813,False,True,3,True,False,3,2,1,False,False,True,True,2
1814,False,True,1,False,False,2,1,3,True,True,True,False,2
1815,False,False,4,False,False,3,3,3,True,True,True,True,3
1816,True,True,2,True,False,3,3,4,True,False,False,False,3
1817,False,False,1,True,True,2,2,2,False,False,True,True,2
1818,True,False,1,True,True,3,2,2,False,True,True,True,1
1819,False,False,1,False,True,3,1,4,True,True,True,False,1
1820,True,False,1,True,False,1,3,1,True,True,False,True,2
1821,True,True,2,False,True,1,3,2,False,False,True,True,1
1822,False,True,1,True,True,2,2,4,True,True,False,False,2
1823,False,False,2,False,True,3,2,1,True,True,True,True,3
1824,False,True,4,True,False,1,3,1,True,True,False,False,1
1825,False,False,2,False,False,3,3,1,True,True,False,True,2
1826,True,True,3,False,False,2,1,1,False,True,True,False,1
1827,False,True,3,True,True,2,2,2,False,False,True,True,2
1828,False,False,2,True,True,3,3,1,False,False,True,True,2
1829,True,False,2,False,False,1,1,3,False,True,True,True,2
1830,True,False,2,False,True,1,1,1,False,False,False,True,1
1831,False,True,2,True,False,1,2,2,True,False,True,False,1
1832,True,False,1,False,False,2,2,2,True,True,True,False,3
1833,True,False,3,False,True,1,3,1,False,False,False,False,3
1834,True,True,2,True,False,3,2,2,True,True,False,False,1
1835,True,True,1,False,True,2,1,4,True,False,True,True,3
1836,False,False,4,False,False,2,3,2,False,False,True,False,1
1837,True,True,1,False,False,1,2,4,True,True,True,False,2
1838,False,True,2,False,True,1,1,1,False,False,True,False,1
1839,True,False,2,True,False,3,3,4,True,False,False,True,3
1840,False,False,4,False,False,3,2,1,False,False,False,False,2
1841,True,True,4,False,False,1,3,2,True,False,False,False,2
1842,True,False,2,False,False,3,1,2,False,True,True,True,3
1843,True,False,1,False,False,3,3,2,True,False,True,False,1
1844,True,False,2,False,True,2,3,4,False,True,False,False,3
1845,True,False,2,True,False,3,1,4,False,True,False,False,1
1846,False,False,2,True,True,2,2,2,False,False,True,False,3
1847,True,True,2,True,False,1,3,2,True,True,False,True,2
1848,False,True,4,True,True,3,2,2,False,True,True,True,3
1849,True,False,3,False,True,2,1,1,False,False,True,True,1
1850,True,False,2,True,True,1,3,2,False,False,True,True,3
1851,False,True,2,True,False,3,1,4,False,True,True,False,1
1852,True,True,4,True,False,3,1,4,True,False,False,False,3
1853,False,False,1,True,False,2,3,1,False,True,False,False,1
1854,True,False,4,True,False,3,3,2,True,True,False,False,1
1855,False,True,4,False,False,3,2,3,False,True,True,True,2
1856,False,False,2,True,False,1,2,3,False,False,False,True,3
1857,False,False,4,False,True,3,3,1,False,True,False,True,3
1858,True,True,3,True,True,2,3,1,False,True,False,False,1
1859,False,False,1,True,False,3,1,4,False,False,True,True,1
1860,True,False,1,True,True,1,3,3,False,True,True,False,1
1861,True,True,4,True,True,1,1,4,True,True,False,False,1
1862,False,True,4,True,True,3,2,3,True,True,True,False,3
1863,True,True,2,False,False,1,3,1,True,False,False,False,2
1864,False,False,3,True,True,2,1,4,False,False,True,True,2
1865,False,True,1,True,False,1,1,1,False,False,True,True,1
1866,True,False,3,False,True,3,3,1,True,True,True,False,1
1867,False,True,3,False,False,3,3,3,False,False,True,True,1
1868,True,False,2,True,True,3,1,3,False,True,True,False,3
1869,False,False,2,False,True,2,2,1,False,False,False,True,3
1870,True,True,1,False,True,3,3,3,True,True,True,True,3
1871,True,False,1,False,True,3,1,1,True,True,False,False,2
1872,False,False,2,False,True,1,1,2,False,True,True,True,1
1873,True,True,2,True,False,1,3,2,True,True,True,True,1
1874,False,True,2,False,False,3,2,1,True,True,False,False,2
1875,False,True,2,True,True,1,1,2,True,True,True,False,2
1876,True,False,2,True,True,2,1,2,False,True,False,False,3
1877,False,False,1,True,False,1,1,2,True,True,True,True,3
1878,False,True,3,False,True,1,1,4,True,False,False,False,3
1879,False,True,2,False,False,2,3,2,False,False,True,True,3
1880,True,False,4,False,False,1,2,3,False,True,False,True,1
1881,True,False,4,True,True,3,1,3,False,True,True,False,3
1882,True,False,2,False,True,2,1,1,False,False,False,True,1
1883,False,False,3,False,True,2,2,2,True,False,True,True,3
1884,False,False,3,False,False,2,3,3,True,False,False,True,3
1885,False,True,3,True,False,2,2,4,False,False,True,False,1
1886,False,False,4,False,True,3,2,1,True,True,False,False,2
1887,False,False,2,True,True,1,3,3,False,False,False,True,2
1888,False,False,4,True,True,1,2,4,False,True,True,False,2
1889,False,True,2,False,True,1,2,4,True,True,False,False,2
1890,True,False,4,False,False,3,2,1,True,True,False,False,3
1891,True,False,2,True,False,2,3,2,True,False,False,True,1
1892,True,False,1,False,True,3,3,3,False,False,False,True,1
1893,True,False,3,False,False,3,3,3,True,True,False,True,1
1894,True,True,1,False,False,1,3,1,True,True,False,True,3
1895,False,False,2,True,True,1,3,1,True,False,True,False,1
1896,False,True,4,False,True,1,2,3,True,False,False,True,3
1897,False,True,1,False,True,2,3,1,True,False,False,True,3
1898,False,True,3,False,False,1,2,4,False,False,False,False,2
1899,True,False,4,False,False,2,3,4,True,False,False,False,1
1900,False,True,4,True,True,3,3,4,False,True,True,True,1
1901,False,False,2,False,True,2,3,4,True,True,False,False,2
1902,True,True,4,False,False,1,1,2,True,True,True,True,3
1903,False,False,4,False,True,1,2,3,True,True,False,False,3
1904,True,True,1,False,False,2,3,3,False,True,True,False,2
1905,False,False,1,True,True,3,2,1,True,False,True,True,2
1906,True,True,1,True,False,2,1,4,False,False,False,True,1
1907,False,False,2,True,False,2,1,2,True,True,True,True,3
1908,False,True,1,False,True,1,3,3,False,True,True,True,3
1909,True,False,3,True,True,2,2,2,False,True,True,False,1
1910,True,False,2,True,False,2,3,1,False,False,True,False,2
1911,True,True,1,True,True,3,3,3,False,False,False,False,1
1912,True,False,3,True,False,1,1,4,False,False,True,False,3
1913,True,True,1,True,False,1,1,1,False,False,True,False,3
1914,True,True,4,False,True,1,3,4,True,True,True,False,1
1915,True,True,2,False,False,3,3,1,False,False,True,False,3
1916,False,True,1,True,False,2,2,2,False,True,False,False,1
1917,True,True,3,True,True,3,2,3,True,True,True,True,1
1918,False,True,3,True,False,3,3,4,False,False,True,False,1
1919,True,False,3,True,True,3,1,1,True,True,False,False,2
1920,True,True,1,False,False,1,3,4,False,True,False,True,2
1921,False,False,1,True,False,2,2,2,True,True,False,True,1
1922,True,False,4,True,True,1,3,3,False,True,True,False,2
1923,False,False,4,True,False,1,1,2,True,True,True,True,3
1924,False,False,2,False,False,3,3,2,True,False,False,False,1
1925,True,False,1,False,True,3,3,2,False,False,True,True,2
1926,False,False,3,True,True,3,1,4,True,True,False,False,3
1927,True,True,1,True,False,3,3,1,False,True,True,False,1
1928,True,True,2,True,False,3,2,4,False,False,True,True,1
1929,True,True,2,False,False,1,3,3,False,True,False,False,3
1930,False,False,4,False,False,2,3,3,True,True,True,False,2
1931,True,True,3,True,True,2,1,2,False,True,False,True,3
1932,True,False,2,False,True,1,1,4,False,True,True,False,3
1933,False,False,4,False,False,2,2,4,False,False,True,False,3
1934,False,False,1,False,False,3,1,2,False,True,False,False,1
1935,False,True,3,True,True,1,3,2,True,True,True,True,3
1936,False,True,3,False,True,1,3,2,False,False,False,True,2
1937,True,False,1,True,False,2,3,3,False,True,True,False,3
1938,True,True,4,True,False,2,2,2,False,False,False,True,3
1939,False,True,4,False,False,3,2,4,False,True,False,False,3
1940,True,True,3,False,True,3,1,2,False,False,True,False,3
1941,True,False,4,True,True,2,3,3,True,False,True,True,1
1942,True,True,2,True,True,1,3,2,False,True,True,False,3
1943,False,False,3,False,True,2,1,2,True,True,True,True,3
1944,False,True,1,False,False,2,1,1,True,False,True,True,2
1945,False,True,4,False,False,3,2,3,True,True,True,False,3
1946,False,True,4,False,True,1,1,3,False,True,True,True,3
1947,False,True,1,False,True,1,2,2,False,False,True,False,1
